G006779	-948005.749555
G014415	-35734.425290
K000701	2524799.760101
G011770	26865.488758
G000505	103300.439617
G015266	191080.725343
G011310	-606221.912696
G004850	-750108.259538
G004025	2600109.991146
G004394	356265.194966
G010135	278706.741289
G003138	573053.875609
G008949	-1157259.372425
G005467	-1287726.173554
G004279	247785.248356
K008502	810743.780271
A002462	3262108.777681
A001783	316049.284677
K003241	-1421176.106968
K013359	-1780868.235800
K002518	-2769808.153914
G010280	-209566.768010
G014524	-671809.678583
A009341	-23295.406409
G002186	828933.373135
A005948	13734.202736
G014383	611204.081458
K008736	1098434.881260
A008962	497981.421845
G000519	-226430.609500
A000759	-385277.392042
G004010	-1152609.229734
G004788	452721.132520
G016075	-166070.458441
A004418	8697531.560050
K008499	-766430.546592
G014943	976174.592784
K002558	-3198137.211284
K010584	-2551581.465526
A000305	114371.134256
A010119	998180.428033
K012885	1261529.260243
A009543	-117188.074221
A004127	1002533.095523
K016223	-1645970.056642
K015250	-795452.507130
G008445	-2696746.301013
G010778	-723510.587796
K009423	-2549260.104906
K013050	2018428.127981
G009724	6415526.926906
K013465	-235946.790350
A003311	133644.948466
A015208	15642.541854
A015922	11916.584697
K011131	-659383.235207
A008699	-1082651.794864
G015951	244944.489121
A015455	152985.425606
A001690	-49354.648878
O011420	2798217.244948
G007287	-1305544.001396
G012790	-710607.343649
G014793	490779.689126
G015400	-1591785.838619
G008085	-107301.598435
G007207	-1427348.126282
G004608	329316.014484
G011047	551925.283880
G006820	-595370.491894
G014659	3207056.185651
G014316	39031.424037
A006608	774435.259962
K011798	-258525.421982
G010472	286045.888599
P010444	292259.806131
A005036	31612.540712
G014753	577149.062567
A001791	332366.004841
G011937	-130357.443508
A011975	1230388.407656
K015931	52875.695268
A010294	700046.182591
G014593	-990104.925714
G008134	2868407.659921
G006268	-380862.766180
G009504	3377.011968
G015975	641483.696111
G008669	591721.836256
A015654	183718.687894
K005492	936683.644558
A009374	186660.779126
K015323	509347.893464
K015435	-1144747.587578
A016293	40498.201037
K016127	-2235417.433256
K007161	-677362.861629
O013049	2330548.578710
G000237	-824876.192655
A012002	58777.021556
G011833	808854.113076
G009846	-1486415.094316
N016058	-667462.193463
G005519	-458688.946539
G001730	1223.678092
G005068	-581057.214924
A014706	-703100.699782
A015249	-1100457.519577
A005304	-7143178.359581
N008967	-156001.921283
G003951	1823963.907070
N012389	-3239949.634883
A003474	1005480.733453
A008590	-883500.692131
G007222	4807292.349656
N007157	155844.467617
O012225	1090153.023707
N003439	2517036.314842
K007894	202716.595476
N001078	2577928.691016
K013703	435658.740383
A015044	-370278.369712
A000055	3995574.868266
G000209	242623.609751
G013045	429527.027020
G012372	-109158.694526
A010286	2703152.833927
G002079	-2662787.999361
O016373	787059.874716
G000044	-105690.502138
G013994	-69327.157649
G009198	573113.236144
G016092	-441642.777959
G015994	-669312.111903
G007167	-193138.756549
A011028	157395.987174
A011061	-424171.610280
P001432	-55325.835796
A014673	-595875.790179
N007868	78040.465935
G003347	-2882186.727140
G005616	-2915140.313175
G006560	-357463.388902
K000141	348037.775528
A007786	728272.705159
G015742	817500.968580
N012144	-2682324.369382
G010843	8141825.263985
G009782	-404675.649121
G006276	2072326.508417
P000695	-1483351.876566
N008471	-1270369.792678
G007347	430809.633792
K007569	2338956.343871
A001843	-155958.551942
G006313	-1580929.468017
A000725	-2492263.682682
N013904	1002661.427457
G016283	1551873.733893
A011365	102053.895748
K007703	-111030.033856
A014197	-75872.731270
K003264	416921.746841
G004700	2000444.829301
A015094	973668.140146
G016020	-2183814.937327
G007845	-302537.415958
K000116	69002.636304
E013092	-1768278.118079
N011745	4764314.541205
G013768	1417098.079266
G012855	-4199475.382201
G006964	-37660.216823
K009912	1191459.345616
G009403	1465380.328859
O005894	-1225657.083379
G011837	-2125551.708932
G006734	-19182.709415
G006012	-5124.621041
N008047	-2701894.860926
G007865	-806851.345571
N004472	1264035.283109
K013213	-22347.699484
G006845	990675.352293
N003784	1524581.761144
A013876	-158699.138669
K005850	-2208155.996825
K016181	3352295.267177
K006424	-1382345.356263
N011051	714042.639465
G009136	-4860073.524461
G003554	521249.922661
G001516	935689.856648
G005855	-332642.637651
G011485	1105189.379474
G001009	615978.777667
G010210	2455749.822804
O013524	912013.963655
A015905	-609942.009789
G004293	-5505021.036767
A005359	-4343803.623818
G005700	736800.945290
G012728	-3096644.055137
K000843	131970.519652
G004120	-3788246.188094
G011640	-143371.356433
N010358	2479107.146301
P004010	-1431729.381931
G004833	-2249755.049658
K013087	-172961.718334
G010507	-188784.027340
G011491	15768.721186
E003324	425430.005966
G010220	631983.011434
N014530	-221298.025491
G011812	478637.182983
G008632	281975.790545
A007222	-2854012.120623
A012077	3418980.305988
N000341	-1187460.794832
G003100	400641.283219
G003320	2053715.586482
G007255	-1793028.714619
P004028	2651044.816820
P001197	125017.910132
N008640	105690.087435
A002801	291298.915956
E014944	-4753872.861858
G014419	1547906.494199
G008339	3542223.447456
A013386	44239.148231
A009879	-10504850.630212
E014692	-789475.563600
G006986	107621.231991
G004967	-585361.230078
G005612	-762937.645941
G000067	-548406.467187
G008023	-1457102.899736
O003077	-78677.725684
E015436	230927.965221
G001374	1523219.761398
G014815	1111162.557699
G014397	-1010432.485994
G006476	-1204035.999750
G000741	1034564.101130
P000282	2186557.017852
G005150	811616.837072
A011733	-1462817.368024
A001309	4808909.540120
G009464	87570.723225
K005023	-1165970.652501
G012939	-1873076.444784
G000674	-493541.571364
G009698	-284299.791630
K005252	465302.017767
K003282	-4433816.412671
P010553	963435.034354
G010493	1344935.199086
N002758	-696906.531656
G005224	1359458.117271
A004743	-2050564.697304
G000001	-439117.929260
G012730	-1265968.794286
A006523	-41567.855076
G015008	-2731.427427
K011374	-199606.387363
G001850	-577805.179106
K007479	254254.047668
G002248	-233493.180385
E004735	367382.710808
G004801	-2217669.976629
G006965	-1688034.724139
Q000126	-2318155.558574
G000332	-202867.974103
A012117	-259971.628114
E001463	1336827.821473
G006677	2085577.378633
G014403	-3425062.182984
G005832	1156281.277381
K003074	4047570.967613
G002064	-4840346.571995
A006706	2674880.009230
G007400	-854879.658469
A001571	-995518.743242
G009151	-887149.752031
G011134	-2910156.379177
F001639	2103906.178711
G002072	169928.478342
A000265	155794.180158
G005901	58591.833894
N000408	1706033.187276
K008125	-14877.824701
A011080	-1519980.952325
K009449	187679.256204
G004818	-2074049.949309
G013773	1676606.589957
G000864	963143.045763
K009349	717336924907.434814
P010480	386052.412519
G010632	-438486.897594
N014847	86415.253893
G013638	520035.947824
A006503	-708264.312801
G012150	-3995576.275232
G005535	-500325.345600
N010732	136476.121084
E009147	1365354.394612
G010891	-354672.073382
G002192	396435.159628
G006319	2297819.667627
G013496	-391161.255084
G013778	-1560608.730961
P012083	-1475609.883242
A001490	-1109626.696926
G011721	756809.660382
G005387	-376756.442774
E009390	6366729.281824
K012757	351736.567390
N004713	1012523.504291
K001992	1529575.433393
G005100	-471249.364137
G007736	-665068.260544
G013660	743843.307890
N003401	7013642.748671
N011007	-2475119.568852
A015458	-580822.341062
N003466	-558771.065199
A000415	-215020.909267
K010590	233228.080913
G003439	-1230781.757359
Q001233	245332.042932
K015863	-253665.683662
G002225	-861530.981626
G007291	-1222908.913480
G013759	-826163.681118
G007893	-135422.333108
G010768	966132.440671
G007088	-3754459.235105
K010072	-3207799.034320
G000845	1212876.514524
G014012	-254907.949718
I015269	2200796.889508
P001117	-3711137.143986
G005918	1121043.335543
G004109	2654878.119074
E013908	1775457.002972
G009173	-2560877.241280
G004366	609185.003844
G011710	3113204.131300
G003204	3499741.872819
G015261	662606.478724
E013991	449027.386087
Q000882	-1791668.595832
G008620	382034.374162
A014009	-604645.418539
G004597	281573.937253
E008140	-1189074.422876
G004779	-1957778.868148
G001968	-653939.381396
G010194	3140200.958585
G009231	-794698.790349
G014258	634488.171025
A007446	-1349716.299684
E015861	6018.500631
G013042	730841.678372
K013031	1336418.904588
G005267	-4761855.109167
G004167	-1303920.744727
I014959	1664025.742535
G006326	330347.406547
Q000090	-1961286.073985
N002364	1528340.603997
G002791	-1302776.975525
J005911	-347348.194344
G003366	-382353.971064
J011429	-511785.439196
K003932	1735133.816745
N012453	1516046.008742
K012569	425920.677132
G007098	-374657.848244
N013040	532128.166129
G004422	-643492.181255
G014235	-122055.268881
G009097	705665.642271
G005307	2248577.719133
G007940	1477.834806
G000938	-1267182.340346
Q001146	-224806.535558
G011056	-534847.995109
G002258	3420954.682149
G013305	-288652.611338
P009211	-408843.088933
K006119	-1173810.109835
N005750	2302899.550076
G014737	-1348510.632343
N010569	6299378.066233
G011287	-1088492.770565
K010231	-196773.235202
K000289	16382.897391
E014184	1490896.928842
N007995	-1067227.744442
Q000532	-174595.560017
K005900	689964.908174
P002925	-1026883.932624
K015969	-27771.600199
G006117	889865.781985
G010525	1998137.341729
I002027	-1076265.247285
G006453	-95487.332688
G014165	-494574.826921
G012159	-1246630.279691
G005108	2308848.974474
G003787	-2450342.076702
A013930	-751750.051361
G012621	2740190.857400
N008939	-1674748.426750
G006312	-91763.959559
F002574	3294642.478106
N010282	-309328.281998
N015303	45018.115948
G010871	-2801929.173972
G008526	-2941503.337277
G013633	437320.250099
G002899	-948553.745303
G013114	235115.098545
F000039	3533464.855114
G007696	-56539.734764
G007630	837478.497885
G008938	4134608.381357
G008225	-1197739.836727
I013614	102948.024422
G008450	-444674.657502
A011409	-1086335.109360
G010141	-1887762.604605
K014462	-5671612.115689
G006583	-304872.477310
A005114	-2635237.336939
G008066	-2025731.600591
N015444	-1848236.090012
G003276	-350667.636219
F014640	-721670.965972
G016034	-3801113.509640
G006035	3114132.051466
L005106	3804658.608736
F016160	-2736702.081307
A000388	1542781.178711
A005719	-264718.100700
G006190	-253271.398319
K004779	904824.784135
K005108	-131498.200568
G000036	-4085062.156967
K013368	350645.510852
G004444	-412484.789010
F011229	-333681.722468
K015565	872914.011919
A015143	-13708.452956
G016109	686470.621493
N015741	-1799494.509884
A002000	92258.822211
G014132	2598195.175868
G001806	1097184.759422
E005025	956882.317634
G002271	-813664.799290
I014125	-1745153.730909
G002099	2215837.858619
G010958	2454278.139856
P009123	-1073885.154225
A000058	253742.011845
G012132	96906.124248
P008167	-2206489.030651
A013031	-1029419.751615
G010628	-962742.314367
G012967	-2130330.925620
N001536	501077.966199
K015535	1403391.032328
G010311	-95564.720436
E014240	-2012358.033434
G009947	258415.927704
K000129	1404707.725618
G016378	1235236.779808
K000074	5139510.186978
G008405	854857.497215
G015786	-559586.419884
G000306	1022503.528106
G000805	-216478.828885
G006318	-2675825.943460
E013741	735959.901780
G010906	-1774007.839093
G001705	-4591864.481657
G001796	3833736.617704
G008815	390215.696881
L010523	972133.000286
G012667	396254.254077
G001154	-863978.666076
E009806	196031.523189
P016276	1776428.755874
A000728	1488218.783456
C005686	521442.548812
E014785	-2564038.944441
G004036	-803981.830938
G007493	3306544.140845
G012233	167404.352996
A009385	283863.404048
G002990	84164.258634
O003602	1849271.478591
K008686	-304745.891123
A011338	-607852.775897
G011588	124267.217162
G015523	-1212631.747617
A014110	743756.177127
G011150	1421797.003213
G004867	47402.254203
G000846	2002507.245462
G014747	-1580921.588547
G014028	294384.338402
N002864	-210178977837.446625
G003315	1089500.330781
G009639	145598.491244
P005659	2040576.108135
O004627	-1329529.193013
G007804	-5010875.625966
O013820	-440750.986964
G014861	3486615.441375
G001240	-1685928.777690
G009332	-2537440.193844
O008703	-102373.658198
N007961	2243374.484435
G000629	-270762.930966
P003557	830468.386897
G008185	-1449724.788438
I010081	276125.664386
G008226	1232322.317287
G009928	-3796853.932570
G009980	-471339.858094
O005662	-632574.332459
G004319	-1630491.154288
G014003	1944505.226788
G006861	221070.639750
G013167	-882794.713818
G004040	-1143361.055833
G012475	77611.792836
G013677	89187.096273
G005767	6047736.704683
H002050	747917.734889
G011022	-2116915.229187
F015855	867729.693065
K010503	304683.191350
D004152	-2355307.253928
N004521	-392982.851997
O003611	255704.604271
D004824	-2178535.617360
M002131	-229526.316554
G001294	-1229805.691794
G013212	634844.002315
G004124	570756.707033
D001720	-1189476.859407
I009312	1335926.591335
G014190	-250307.685779
H006084	569717.027691
G008197	1437186.481293
G008641	-332828.635396
K014921	1578715.243109
G007176	-694751.673369
G002156	-1681772.750841
N004903	-2100490.968465
G015573	-748994.243072
G011333	-452713.964094
G013967	-97541.134751
K006201	3114689.722394
I005747	2216800.290077
A002680	-1323887.253517
H009753	640410.949347
G010127	-581809.775927
D011267	-825709.180271
G010602	-406539.585093
H001923	-107788.581618
G001912	527679.268126
G008296	1508358.809383
O015493	-315535.376637
K005195	-793126.448862
K006980	-2836255.889368
H001032	196451.182329
F014723	1354495.694657
A003794	1189340.160418
C014625	-911508.152354
G013939	-94109.899003
G015298	139492.428355
G002376	2541299.564244
J007758	3934300.512608
E011567	5835538.703134
A013317	-1441545.452584
N004998	-970108.487172
G012721	-2615102.099243
F001710	-1917767.702334
G000774	-920475.457758
G010400	-114443.814398
B013377	3146631.281093
G002139	171672.267729
G000119	1822359.233633
O005617	-1397573.061315
G004989	1489696.783735
G002889	-746863.172825
G006949	-3011.430008
G003367	292788.197837
H006211	-4275417.723618
G014811	3871925.445466
O003941	729808.325897
P003054	-419448.378369
G001617	-2319610.408069
P001147	1851499.170012
I010173	-1319677.869483
G016282	-3553569.655003
G005428	1320720.520315
G012166	4826656.273343
G008967	-465083.972078
A013881	1585818.617785
F005661	81463.122559
E010905	65265.882612
G012105	1897328.277068
A002608	-1118182.971640
O014676	3507861.790690
G010077	-457713.669316
A016103	-790621.880883
Q000019	-961084.057608
G006085	-1679899.309618
H010768	442684.754272
I006913	-1231929.318009
G008534	706822.620410
N012637	87179.250110
G016083	-3597220.081830
O000216	1566837.869840
K015251	-1367410.615203
G011492	5274498.406815
G009838	913038.741220
G009237	215850.785978
G011726	370837.228441
O009878	1359599.487689
G015131	365439.681742
G013198	-418725.568669
G003288	4100549.840500
G000379	744869.336208
G015829	-860774.344941
G006791	-1075804.001457
G000123	780222.690279
F010634	3126492.619604
I010999	-283604.846044
G007038	504697.133614
H007674	-123414.011064
I004338	-547041.075736
I004742	14975.953596
G007930	6345066.298528
F015901	-1744327.445642
G008299	-2389087.678999
H005238	-428536.926289
K016379	40522.959900
G014243	-2510093.086455
K016226	63718.864048
F000215	1717792.467886
L012373	529031.680374
H008813	-106382.269887
H005510	-663246.308681
N015274	-3325888.837527
A010953	44046.226278
G007896	825143.638311
C014749	-3169471.334707
G004442	-157402.956510
G000238	-1796767.072627
G003066	-7694374.705602
G006379	-2786986.696961
F004298	668915.025610
E012359	-343441.937207
G000847	492850.201945
N008448	7112742.994054
A001387	-650664.014470
G007890	268555.983580
G011323	-505205.373253
G011903	5695788.292677
I011214	1175767.515401
Q001682	187387.538995
G007909	2828057.758439
J003241	74178.439952
C013683	709945.725843
G010844	-913242.773664
G003721	-3958176.261380
I009830	-657620.894200
G011086	-1227927.985806
E001268	-2493308.909878
Q001708	-1717134.684242
G009925	-169439.422238
A003433	166867.634707
G008430	838704.585238
G011273	516810.407863
E001276	-11643955.961239
O004773	-2411921.895761
Q000954	-4290668.056221
A008133	-633738.113001
A005881	-945280.532713
G015371	-239919.233715
G003872	-386742.509749
G005423	-3982913.353944
G011025	-499374.731660
G009102	-671108.650192
M011116	-86633.804251
F014768	689840.851348
G004541	-42130.994086
G014377	161359.807232
G004218	3317119.512893
E001621	-3958863.231211
G011321	4145264.191914
G004561	190592.469034
G000971	-3207811.132059
O004530	1559940.183547
H008281	869004.657255
K004152	-270569.185732
K014093	-571125.428754
G014311	131200.965830
P000710	73574.901621
J001340	-192318.824413
K006507	-135342.805906
A010203	-4373605.147939
P009582	-1140639.316899
G007825	341.528753
G002075	-3394786.082936
G002067	-45201.839072
M005229	-1697083.866585
G003005	4036801.085365
G008684	2234073.671543
G008146	1753641.073333
G014153	518919.264429
A006643	-1206190.480401
B000559	-216107.354035
G001788	2242586.412526
N004473	-597101.246570
M002791	1979300.234679
G009217	317081.471208
E013149	-66921.555218
P009968	-2837605.740635
O004395	917160.722258
N011026	-1231471.482094
A007453	1050748.868622
G001752	-924764.743678
L004583	-1759972.543907
E007807	148038.134248
N013881	-6920030.532776
G001267	3350153.030365
G002242	470430.359588
G000702	-5883771.085454
K000213	946218.537081
N016179	-2457315.906581
G004108	5990855.025506
G006207	2788570.218989
K004157	-153332.767285
L004910	-188278.659116
G001875	-668142.502956
C015614	89671.370628
G011453	-569596.257173
H011769	3199667.918727
E014356	1039988.503269
G000056	-1785881.607746
G010763	-679039.001781
G014577	673154.853995
J010215	-906137.754859
M014836	674499.520014
M014382	4295749.399783
F004105	2508753.166953
N012288	-353569.792956
P005180	569375.384472
F002717	5342740.064921
G004269	-1742904.105528
D012278	473889.130383
D005949	1424689.740809
G007354	-2631360.157594
M009796	-1041754.122228
H000492	-1621274.891925
G011105	-1720583.998690
P000460	1465507.928342
B012056	824600.651390
G008163	-1777012.399554
G003778	-800102.539796
A003129	18482.363447
K000358	-1096800.556478
K003288	1233334.628399
D001000	-2006782.336820
I013606	1537099.017439
H010608	173747.696945
J006027	-2281683.745880
P002331	3371254.800727
A005411	-1526395.317417
M003263	-566241.183492
G003526	-1561225.630553
G006867	2910520.252705
G009269	1387677.824340
G009459	-1750944.397639
F002907	2717314.223506
G005823	-4814321.517495
L000232	-1136294.208977
G005725	284432.933322
G009599	4660894.092774
N010139	-7070582.577747
G016185	-1310047.829313
A009318	1206610.585254
G009746	-1499249.824809
G010680	2540665.045270
M001278	-59723.936059
P004567	739570.750175
G004893	-792165.221195
L010546	2262264.014708
K001672	-494031.331351
G001500	2837753.303753
M000242	-16417.941341
N012725	1283293.956263
M000261	138310.160926
O000033	-3254701.522873
F004576	3124616.667728
G007418	-3958281.270658
M011235	-2912531.716851
L002707	-501615.613488
B005269	-1010812.345497
M012680	-856927.071064
N012555	-2536385.813924
N013877	-61836.346721
A004762	57203.580965
G000609	-2551614.868320
G011807	5178877.947647
G013992	-76814.444241
J014166	-1572980.962096
D008908	1918529.521139
H002369	-2004215.649737
K006555	374523.902972
P012312	475199.619782
K012670	-864778.671637
F007596	-5263677.807713
L011733	-681523.240961
O015640	507137.661536
E004681	749135.444007
P011279	6833034.510235
I016364	870164.001559
A003961	1119635.040863
P006851	-1427380.012064
D012522	1263124.339758
D006732	1924420.168268
M014348	3727952.277323
M013815	-2562578.677335
A014936	-3134973.001008
G000350	1172184.827757
G007202	609758.496537
J004770	3084810.163591
D015298	-36123.645616
C009411	1683594.977366
G013058	4267865.918594
O009858	469163.067821
E007170	1483280.419863
D015880	-74051.427660
G009162	639715.841496
G010692	-152919.893102
E001900	166813.387300
D006818	543879.675485
L015117	-1247734.342197
L006153	-1870891.826858
G011962	-3052072.463974
G008657	3552991.354986
A016118	182223.994318
E005684	569682.917726
P012286	1154108.289618
G008607	1401293.384452
E009717	2580.372028
C008188	-978771.578025
P007978	-3151768.482590
P001043	2454384.873261
G009272	-2623538.123941
G005953	-221139.673125
G010926	554828.401701
M000674	562836.490057
C012168	-286935.050896
G008639	87806.676530
K006283	1402281.637400
N015113	-1182434.444044
B008644	221002.247438
L009107	-553121.047723
N000454	818731.518864
N010764	-390330.640669
G010433	267233.816185
G009705	1126645.006836
E014250	5014215.493986
I011202	1331883.319376
A011132	-2976940.253430
G005453	254794.679271
F006919	1137873.608857
D006296	-2077571.226804
G006528	1362789.434636
P016127	-1755075.540198
N006066	3616100.381954
A011696	-43435.568954
D008107	1491727.180842
N014034	-4369925.337238
D016077	1916491.641640
G002892	-1087561.066605
P014509	-846460.620713
G006439	842142.156745
I012944	308941.255235
A000651	-405198.833454
K010727	2201212.321055
G016279	273198.648597
G012142	565284.014448
G011472	-2591773.031182
K008178	-252333.073437
M006571	4929631.302642
P014407	907160.250003
M008425	1693055.846667
A009682	-2354914.631638
G007021	3010490.214022
G015686	-1163079.128906
J009054	917034.868874
L005855	-2536560.747930
K010174	-392509.385578
O002113	-280850.326501
G005633	-4287920.123678
H011928	7403535.405762
G001469	887684.124126
M012025	-1417888.174891
K001623	-1685830.496587
L015549	2115525.745866
G005690	207678.875504
G013255	1544540.628561
E013872	320033.865405
A015412	-2689444.752636
G000953	-3725985.221138
L004885	-780310.942067
O010199	716168.041559
N015197	-1207657.006142
G008362	998476.688320
I007221	266409.840467
N011482	-571025.568065
I014950	170682.134321
G009225	727179.192144
A005520	383643.815697
A007074	-975541.703441
K005287	106198.095599
N010724	-748929.045411
M006009	-453792.191465
F011148	-20338.838686
J000588	-907389.250025
I007712	160012.079260
I012660	-5143651.139196
N009092	-2553338.131624
G006474	-217631.008968
P002309	-2448173.175407
L012308	-259087.827862
M014135	-986379.981680
L000162	-1440202.377206
L006221	-1495346.301419
A008170	10108.482853
I010907	-1621606.294164
L004313	1384465.189966
G008525	787805.715332
G014856	1430103.364590
F006844	-301420.054597
M015633	-385264.377674
M005692	900194.957106
P004659	-1282617.082185
G012088	-251031.674022
B008459	-459626.096252
M015931	-4153376.820728
N013663	875749.981016
H001250	4319190.674788
E004971	766885.454508
A006060	-1485657.745564
G004375	-589940.721433
L014949	712520.937355
J000974	-561630.698243
G009301	-1803203.930323
L014136	970081.197058
G003761	2691752.429756
P013178	66578.314494
E003897	-1314010.746806
G009288	1690292.628851
K001933	3080279.942044
G001825	1647592.901760
K013966	-28216.254116
P000255	427856.441395
L006223	396304.298759
A006522	-1995443.420970
B000476	-1718182.150398
G016331	-8870772.465508
N015903	-1979803.725056
G001749	1197706.518427
K011330	-1055331.736949
M001044	-840167.943204
K001863	-1796252.513091
J009995	560750.444756
K013266	6808675.829881
L002055	1284076.253497
G012339	-45779.066276
G002166	1982958.122395
M000429	-458575.833017
O015892	-908034.032102
F000520	-2521313.936602
F015677	81334.103004
O000580	150282.926428
C013439	-1071351.636011
G004176	347480.256334
P006854	762392.061395
K000377	-1083091.206582
K016163	-835564.565115
J012039	-689491.738407
P002488	3265705.811942
D013817	-569828.215816
M015903	3199618.871812
I000951	419584.089588
K014384	-4295628.884957
F006876	-3300456.519131
P001990	-193500.049198
N007651	1027302.040155
G000977	410560.985944
K011222	814695.850524
G015014	3454451.629247
K013658	3742373.246178
L012897	1135786.531809
G002296	963476.210900
G016050	1285084.873928
P013394	1284575.279521
M008019	819252.308834
A000241	354992.647993
O011552	-2661065.871752
I007401	9191395.955846
K007665	916140.286315
H016340	4855539.318166
C005992	543878.574854
G015863	1948492.908390
E009707	58672.291108
C010543	1939216.096980
N003710	-791425.390326
C011133	-13115.752448
I009351	-1613460.330974
L012954	2121303.343194
N011432	525315.108421
F016358	920840.331621
D015252	-471801.696206
O005765	314453.259858
G011708	2966310.238723
Q001555	-4218046.858320
A013586	-13982118023.439835
G012533	1560120.294445
L010466	5578666.888982
Q001717	1405198.225710
C008930	4042194.694490
G007208	-1904644.024422
L002865	-531121.534753
F013161	121482.177316
F013998	2843279.197710
H013123	625518.949368
D008054	-4184309.200706
I014789	-803585.535617
H002972	-1062496.915222
N008677	175811.823576
A005922	1780660.612957
M001313	222141.732858
M005518	593541.623382
G011087	1498181.836107
O000550	-2540867.538940
L009490	1171927.742636
L004376	-1271357.563542
F000452	82901.875195
J015929	-144840.301641
K016123	-871422.368149
M005176	-95288.000696
C007970	-182855.856713
O007099	-809435.464058
E002261	2311037.506072
F010146	-1660811.523672
G003121	259219.078536
G004831	1194775.369243
K003498	1069208.041645
L003813	-6420311.799684
K011981	1281811.273535
M010134	-1097235.918797
I005358	1284048.548072
F010427	-524225.432888
G009367	-1608789.066922
I010432	329944.382847
L005465	2816444.181424
G000559	145999.683446
O007499	-4994809.177416
K010471	576691.113542
G009441	-2945270.711567
Q000292	-606173.080863
C005790	2833159.229113
G006034	-4021004.277466
M006624	2066366.034923
K014311	37289.337135
D012456	759205.332219
M006774	-908662.978801
K015782	21417.687365
G010533	129427.077491
I000651	2345830.456180
C004251	3229146.868256
O007522	226472.424074
M005289	-389702.160770
A014768	-1807796010040.592529
G000611	1346851.217819
L008160	-2083916.184238
A013442	2828826.167050
D000118	-147716.995724
D008431	-302729.602315
G011220	650662.275396
L004563	889973.867726
G003866	-20852.323598
O005661	1080872.699713
I000825	-766671.992802
P015090	537899.120565
M007474	-934432.194635
J003664	721640.749160
